ticker,name,naver_tab,asset_class,risk_type,region,nav,market_cap_억,return_3m_pct
0141S0,SOL 조선기자재,2,domestic_theme,위험자산,KRX,11085.0,333,3.1161
479620,SOL 미국AI반도체칩메이커,4,overseas_equity,위험자산,USA,15695.0,328,2.3011
461450,KODEX 코스닥글로벌,1,domestic_equity,위험자산,KRX,18298.0,328,17.5757
300950,KODEX 게임산업,2,domestic_theme,위험자산,KRX,6048.0,328,-1.977
117460,KODEX 에너지화학,2,domestic_theme,위험자산,KRX,15092.0,326,11.238
418670,TIGER 글로벌AI사이버보안,4,overseas_equity,위험자산,Global,11888.0,324,-17.7898
352560,KODEX 미국부동산리츠(H),7,mixed_bond,안전자산,KRX,11512.0,322,-0.5046
368190,HANARO Fn K-뉴딜디지털플러스,2,domestic_theme,위험자산,KRX,8280.0,321,-5.6785
256440,ACE MSCI인도네시아(합성),4,overseas_equity,위험자산,India,7240.0,320,-19.1716
0144M0,KODEX 미국드론UAM TOP10,4,overseas_equity,위험자산,USA,8660.0,319,-18.0816
493420,SOL 미국배당다우존스2호,4,overseas_equity,위험자산,USA,12222.0,318,11.9609
287180,PLUS 미국나스닥테크,4,overseas_equity,위험자산,USA,42359.0,318,-4.9083
0137V0,KIWOOM 미국S&P500모멘텀,4,overseas_equity,위험자산,USA,9628.0,318,-4.231
360140,KODEX 200롱코스닥150숏선물,2,domestic_theme,위험자산,KRX,13142.0,317,6.3029
0141T0,SOL 중기종합채권(AA-이상)액티브,6,bond_money_market,안전자산,KRX,49754.0,317,-0.7882
0093D0,KoAct 팔란티어밸류체인액티브,7,mixed_bond,안전자산,KRX,14744.0,316,10.0229
227540,TIGER 200 헬스케어,2,domestic_theme,위험자산,KRX,21244.0,315,-9.3922
100910,KIWOOM KRX100,1,domestic_equity,위험자산,KRX,13110.0,315,39.0202
156080,KODEX MSCI Korea,1,domestic_equity,위험자산,KRX,39223.0,314,40.6717
0065G0,KODEX 차이나테크TOP10,4,overseas_equity,위험자산,China,9816.0,313,-13.2472
0166N0,PLUS 코스닥150액티브,1,domestic_equity,위험자산,KRX,10148.0,313,
280930,KODEX 미국러셀2000(H),4,overseas_equity,위험자산,USA,14292.0,312,-6.1851
475380,RISE 글로벌리얼티인컴,7,mixed_bond,안전자산,KRX,11064.0,311,7.3139
304770,HANARO 코스닥150,1,domestic_equity,위험자산,KRX,19480.0,310,24.0601
147970,TIGER 모멘텀,2,domestic_theme,위험자산,KRX,67071.0,309,27.8097
385520,KODEX 자율주행액티브,2,domestic_theme,위험자산,KRX,14406.0,308,24.7436
105780,RISE 5대그룹주,2,domestic_theme,위험자산,KRX,12713.0,306,30.9409
363510,SOL KIS단기통안채,6,bond_money_market,안전자산,KRX,110952.0,305,0.5391
0084E0,KIWOOM 미국대형주500월간목표헤지액티브,7,mixed_bond,안전자산,KRX,10124.0,304,-1.5264
139250,TIGER 200 에너지화학,2,domestic_theme,위험자산,KRX,16551.0,302,14.6974
473490,KIWOOM 글로벌AI반도체,4,overseas_equity,위험자산,Global,22286.0,300,0.9812
248270,TIGER S&P글로벌헬스케어(합성),4,overseas_equity,위험자산,USA,25049.0,299,-5.9725
192720,파워 고배당저변동성,2,domestic_theme,위험자산,KRX,55651.0,298,13.4207
491090,KODEX 미국테크TOP3플러스,4,overseas_equity,위험자산,USA,15618.0,296,-7.1293
0097L0,KIWOOM 한국고배당&미국AI테크,7,mixed_bond,안전자산,KRX,12301.0,296,11.3695
459750,RISE 글로벌주식분산액티브,4,overseas_equity,위험자산,Global,16853.0,294,-1.442
476260,HANARO 반도체핵심공정주도주,2,domestic_theme,위험자산,KRX,13037.0,293,51.3761
245350,TIGER 유로스탁스배당30,4,overseas_equity,위험자산,Other_Overseas,18150.0,291,-3.6577
459560,KODEX 테슬라밸류체인FactSet,4,overseas_equity,위험자산,Other_Overseas,18719.0,289,-7.1
271060,KODEX 3대농산물선물(H),5,commodity,위험자산,KRX,8320.0,288,7.6874
0023B0,PLUS 미국양자컴퓨팅TOP10,4,overseas_equity,위험자산,USA,13885.0,288,-29.1096
437350,RISE 미국단기투자등급회사채액티브,6,bond_money_market,안전자산,KRX,13061.0,288,1.9131
360150,KODEX 코스닥150롱코스피200숏선물,2,domestic_theme,위험자산,KRX,6118.0,287,-10.8382
0162L0,KODEX 차이나AI반도체TOP10,4,overseas_equity,위험자산,China,9591.0,287,
138230,KIWOOM 미국달러선물,7,mixed_bond,안전자산,KRX,17277.0,278,2.9962
494410,PLUS 미국S&P500성장주,4,overseas_equity,위험자산,USA,12780.0,277,-6.2237
477730,KODEX 인도타타그룹,4,overseas_equity,위험자산,India,7802.0,277,-13.2524
471460,KIWOOM 국고채30년액티브,6,bond_money_market,안전자산,KRX,52896.0,275,-7.6577
497780,KoAct 미국천연가스인프라액티브,4,overseas_equity,위험자산,USA,12132.0,274,28.4868
483420,ACE 애플밸류체인액티브,4,overseas_equity,위험자산,Other_Overseas,17086.0,274,12.9515
442560,RISE TDF2040액티브,7,mixed_bond,안전자산,KRX,15140.0,273,-0.4185
0107F0,KIWOOM 미국고배당&AI테크,4,overseas_equity,위험자산,USA,10951.0,273,2.8954
276650,RISE 글로벌테크놀로지(합성 H),4,overseas_equity,위험자산,Global,36347.0,271,-6.3124
130680,TIGER 원유선물Enhanced(H),5,commodity,위험자산,KRX,6143.0,271,76.7901
481340,RISE 미국30년국채액티브,6,bond_money_market,안전자산,KRX,9914.0,271,-0.4277
472840,ITF 200,1,domestic_equity,위험자산,KRX,83033.0,270,38.2049
449690,TIGER 한중반도체(합성),4,overseas_equity,위험자산,Other_Overseas,36039.0,269,30.7105
153270,KIWOOM 코스피100,1,domestic_equity,위험자산,KRX,63595.0,267,39.7096
300640,RISE 게임테마,2,domestic_theme,위험자산,KRX,7462.0,264,-2.2
269420,KODEX S&P글로벌인프라(합성),4,overseas_equity,위험자산,USA,23917.0,263,8.6715
275280,KODEX 모멘텀주,2,domestic_theme,위험자산,KRX,32418.0,260,34.5782
223190,KODEX 200가치저변동,2,domestic_theme,위험자산,KRX,23597.0,260,30.5438
387270,TIGER 글로벌이노베이션액티브,4,overseas_equity,위험자산,Global,21732.0,259,2.0841
0155N0,HANARO K휴머노이드테마TOP10,2,domestic_theme,위험자산,KRX,8773.0,258,
117680,KODEX 철강,2,domestic_theme,위험자산,KRX,14696.0,257,12.1426
0153X0,PLUS 미국고배당주액티브,4,overseas_equity,위험자산,USA,11166.0,257,
284980,RISE 200금융,2,domestic_theme,위험자산,KRX,20873.0,255,21.942
411540,SOL 200 Top10,1,domestic_equity,위험자산,KRX,15906.0,255,30.3961
0088N0,WON K-글로벌수급상위,2,domestic_theme,위험자산,KRX,13056.0,255,16.1261
0103T0,1Q K소버린AI,2,domestic_theme,위험자산,KRX,9207.0,254,-8.0633
183700,RISE 채권혼합,7,mixed_bond,안전자산,KRX,84422.0,253,15.2812
459790,KIWOOM 미국성장기업30액티브,4,overseas_equity,위험자산,USA,18743.0,252,-2.9966
0036D0,TIME 미국배당다우존스액티브,4,overseas_equity,위험자산,USA,10910.0,251,3.4137
0112X0,마이티 200TR,1,domestic_equity,위험자산,KRX,31177.0,249,37.8514
0137W0,KIWOOM 미국S&P500&GOLD,4,overseas_equity,위험자산,USA,9770.0,249,-3.7048
491830,TIGER 미국AI반도체팹리스,4,overseas_equity,위험자산,USA,14496.0,246,-5.328
483240,TIGER 미국나스닥100ETF선물,4,overseas_equity,위험자산,USA,12187.0,243,-4.5141
272570,RISE 중장기국공채액티브,6,bond_money_market,안전자산,KRX,107625.0,242,-1.6609
415760,SOL 차이나육성산업액티브(합성),4,overseas_equity,위험자산,China,10965.0,242,-1.7475
226980,KODEX 200 중소형,1,domestic_equity,위험자산,KRX,23918.0,239,16.5803
138530,TIGER LG그룹플러스,2,domestic_theme,위험자산,KRX,9536.0,236,5.4895
252000,TIGER 200동일가중,1,domestic_equity,위험자산,KRX,19444.0,233,16.4634
415340,KODEX 차이나과창판STAR50(합성),4,overseas_equity,위험자산,China,11739.0,233,-1.7366
195970,PLUS 선진국MSCI(합성 H),4,overseas_equity,위험자산,USA,14592.0,232,-4.1236
253290,RISE 헬스케어채권혼합,7,mixed_bond,안전자산,KRX,13026.0,232,-0.1566
483570,KCGI 미국S&P500 TOP10,4,overseas_equity,위험자산,USA,14439.0,231,-9.0045
407310,HANARO 200 TOP10,1,domestic_equity,위험자산,KRX,15647.0,227,30.2367
275290,KODEX 가치주,2,domestic_theme,위험자산,KRX,25014.0,224,39.0369
145850,TREX 펀더멘탈 200,2,domestic_theme,위험자산,KRX,89050.0,223,38.9997
442090,에셋플러스 코리아대장장이액티브,2,domestic_theme,위험자산,KRX,24619.0,222,24.876
489000,PLUS 일본엔화초단기국채(합성),6,bond_money_market,안전자산,KRX,9964.0,219,-0.1633
445690,BNK 주주가치액티브,2,domestic_theme,위험자산,KRX,27404.0,219,20.7394
396510,TIGER 차이나클린에너지SOLACTIVE,4,overseas_equity,위험자산,China,9545.0,216,18.4642
450190,KODEX 한중반도체(합성),4,overseas_equity,위험자산,Other_Overseas,36406.0,216,31.6022
277540,ACE 아시아TOP50,4,overseas_equity,위험자산,Other_Overseas,26861.0,215,12.5839
463300,RISE 중국본토CSI300,4,overseas_equity,위험자산,China,13597.0,215,-1.1358
446690,KODEX 아시아AI반도체exChina액티브,4,overseas_equity,위험자산,China,42908.0,212,49.0241
457690,KODEX 33-06 국고채액티브,6,bond_money_market,안전자산,KRX,10548.0,212,-2.2305
0049K0,ACE 미국배당퀄리티채권혼합50,7,mixed_bond,안전자산,KRX,10969.0,209,-0.9511
169950,KODEX 차이나A50,4,overseas_equity,위험자산,China,26264.0,208,-0.3559
0089B0,PLUS 미국나스닥100미국채혼합50,7,mixed_bond,안전자산,KRX,10912.0,207,-1.2505
332620,PLUS 미국장기우량회사채,6,bond_money_market,안전자산,KRX,98219.0,204,-0.7036
185680,KODEX 미국S&P바이오(합성),4,overseas_equity,위험자산,USA,38995.0,203,-3.3292
445910,TIGER MKF배당귀족,2,domestic_theme,위험자산,KRX,20225.0,202,16.0143
091220,TIGER 은행,2,domestic_theme,위험자산,KRX,15286.0,202,15.7493
371450,TIGER 글로벌클라우드컴퓨팅INDXX,4,overseas_equity,위험자산,Global,10856.0,201,-13.6281
465660,TIGER 일본반도체FACTSET,4,overseas_equity,위험자산,Japan,20160.0,201,17.9521
417630,TIGER KEDI혁신기업ESG30,2,domestic_theme,위험자산,KRX,17518.0,201,22.0719
433220,에셋플러스 글로벌대장장이액티브,4,overseas_equity,위험자산,Global,28655.0,200,9.593
0047P0,RISE 테슬라고정테크100,4,overseas_equity,위험자산,Other_Overseas,13346.0,200,-11.125
440340,TIGER 글로벌멀티에셋TIF액티브,7,mixed_bond,안전자산,KRX,12446.0,199,2.8529
469790,KIWOOM K-테크TOP10,2,domestic_theme,위험자산,KRX,28070.0,197,43.7548
391670,HK 베스트일레븐액티브,1,domestic_equity,위험자산,KRX,20716.0,196,28.2296
464920,PLUS 일본반도체소부장,4,overseas_equity,위험자산,USA,21774.0,195,20.3026
292500,SOL KRX300,1,domestic_equity,위험자산,KRX,38826.0,194,36.8959
102960,KODEX 기계장비,2,domestic_theme,위험자산,KRX,15891.0,191,11.4718
292160,TIGER KRX300,1,domestic_equity,위험자산,KRX,38260.0,191,37.8116
460660,RISE 미국S&P배당킹,4,overseas_equity,위험자산,USA,11585.0,191,0.643
387280,TIGER 퓨처모빌리티액티브,2,domestic_theme,위험자산,KRX,11618.0,189,22.8896
404260,KODEX 기후변화솔루션,2,domestic_theme,위험자산,KRX,21074.0,189,30.9268
491510,파워 K-주주가치액티브,2,domestic_theme,위험자산,KRX,17258.0,189,15.1401
0015F0,KIWOOM 팔란티어미국30년국채혼합액티브(H),7,mixed_bond,안전자산,KRX,10611.0,189,-7.0443
496120,ACE 코리아밸류업,1,domestic_equity,위험자산,KRX,25103.0,189,42.6372
0067Y0,TIGER 차이나AI소프트웨어,4,overseas_equity,위험자산,China,12263.0,188,-2.2214
0051A0,KoAct 브로드컴밸류체인액티브,4,overseas_equity,위험자산,Other_Overseas,18657.0,185,10.5406
468370,KODEX iShares미국인플레이션국채액티브,6,bond_money_market,안전자산,KRX,11791.0,185,2.287
364690,KODEX 혁신기술테마액티브,1,domestic_equity,위험자산,KRX,30714.0,184,35.0249
448490,HANARO 32-10 국고채액티브,6,bond_money_market,안전자산,KRX,53960.0,184,-3.0461
477490,에셋플러스 글로벌일등기업포커스10액티브,4,overseas_equity,위험자산,Global,18444.0,184,-8.0486
159800,마이티 코스피100,1,domestic_equity,위험자산,KRX,65725.0,183,38.816
385600,ACE 2차전지&친환경차액티브,2,domestic_theme,위험자산,KRX,10166.0,182,19.9753
0153P0,ACE 리츠부동산인프라액티브,2,domestic_theme,위험자산,KRX,10588.0,180,
229720,KODEX KTOP30,1,domestic_equity,위험자산,KRX,30049.0,180,29.9555
419650,PLUS 글로벌수소&차세대연료전지,4,overseas_equity,위험자산,USA,4696.0,179,2.8199
371150,RISE 차이나항셍테크,4,overseas_equity,위험자산,China,7679.0,179,-13.8895
213630,PLUS 미국다우존스고배당주(합성 H),4,overseas_equity,위험자산,USA,19199.0,176,1.4018
376410,TIGER 탄소효율그린뉴딜,2,domestic_theme,위험자산,KRX,19557.0,176,36.8422
375760,HANARO 탄소효율그린뉴딜,2,domestic_theme,위험자산,KRX,19419.0,175,37.5407
0028X0,KODEX 미국금융테크액티브,4,overseas_equity,위험자산,USA,11010.0,175,-16.9403
449580,RISE 테슬라애플아마존채권혼합,7,mixed_bond,안전자산,KRX,15924.0,174,-6.0663
289040,KODEX MSCI KOREA ESG유니버설,2,domestic_theme,위험자산,KRX,24590.0,173,40.8097
453010,PLUS KOFR금리,7,mixed_bond,안전자산,KRX,108639.0,173,0.5926
0115C0,RISE 미국고배당다우존스TOP10,4,overseas_equity,위험자산,USA,11531.0,173,8.0653
453630,KODEX 미국S&P500필수소비재,4,overseas_equity,위험자산,USA,12866.0,173,5.7885
438900,HANARO Fn K-푸드,2,domestic_theme,위험자산,KRX,11824.0,171,-2.8814
0021D0,ACE TDF2030액티브,7,mixed_bond,안전자산,KRX,10996.0,170,-3.3989
239660,PLUS 우량회사채50,6,bond_money_market,안전자산,KRX,120435.0,169,0.1165
447660,PLUS 애플채권혼합,7,mixed_bond,안전자산,KRX,13003.0,169,-2.5892
407820,에셋플러스 코리아플랫폼액티브,2,domestic_theme,위험자산,KRX,8410.0,169,4.1442
337150,KODEX 200exTOP,2,domestic_theme,위험자산,KRX,24050.0,168,17.7626
276000,TIGER 글로벌자원생산기업(합성 H),4,overseas_equity,위험자산,Global,19921.0,168,13.2304
498050,HANARO 바이오코리아액티브,2,domestic_theme,위험자산,KRX,15992.0,168,-0.8286
367740,HANARO Fn5G산업,2,domestic_theme,위험자산,KRX,30203.0,167,41.8757
400570,KODEX 유럽탄소배출권선물ICE(H),4,overseas_equity,위험자산,Europe,9588.0,167,-23.3002
108590,TREX 200,1,domestic_equity,위험자산,KRX,83296.0,167,37.8301
250730,RISE 차이나HSCEI(H),4,overseas_equity,위험자산,China,9920.0,167,-7.8514
461900,PLUS 미국테크TOP10,4,overseas_equity,위험자산,USA,20708.0,166,-10.1428
301400,PLUS 코스닥150,1,domestic_equity,위험자산,KRX,19751.0,166,23.59
289250,TIGER MSCI KOREA ESG유니버설,2,domestic_theme,위험자산,KRX,24923.0,164,39.3238
291130,ACE MSCI멕시코(합성),4,overseas_equity,위험자산,Other_Overseas,18381.0,164,0.6874
337120,KODEX 멀티팩터,2,domestic_theme,위험자산,KRX,27767.0,164,34.0134
469050,RISE 미국반도체NYSE(H),4,overseas_equity,위험자산,USA,20486.0,163,7.1747
0086C0,TIGER 리츠부동산인프라10채권혼합액티브,7,mixed_bond,안전자산,KRX,10411.0,161,3.3652
289260,TIGER MSCI KOREA ESG리더스,2,domestic_theme,위험자산,KRX,20561.0,160,25.9707
265690,ACE 러시아MSCI(합성),4,overseas_equity,위험자산,Other_Overseas,48.0,158,0.0
464600,SOL 자동차소부장Fn,2,domestic_theme,위험자산,KRX,16685.0,158,25.0285
0001P0,마이티 바이오시밀러&CDMO액티브,2,domestic_theme,위험자산,KRX,13499.0,156,10.0546
292050,RISE KRX300,1,domestic_equity,위험자산,KRX,39229.0,156,37.2786
300610,TIGER K게임,2,domestic_theme,위험자산,KRX,6215.0,156,-3.695
463640,KODEX 미국S&P500유틸리티,4,overseas_equity,위험자산,USA,15579.0,155,5.8448
483330,ACE 마이크로소프트밸류체인액티브,4,overseas_equity,위험자산,Other_Overseas,11494.0,155,-13.6536
104520,KIWOOM 블루칩,2,domestic_theme,위험자산,KRX,13947.0,154,15.9385
442550,RISE TDF2030액티브,7,mixed_bond,안전자산,KRX,13972.0,153,-1.2703
354350,HANARO 글로벌럭셔리S&P(합성),4,overseas_equity,위험자산,USA,20112.0,153,-15.9019
0090B0,PLUS K방산소부장,2,domestic_theme,위험자산,KRX,10463.0,152,7.7167
195920,TIGER 일본TOPIX(합성 H),4,overseas_equity,위험자산,Japan,30528.0,152,3.8732
304760,HANARO KRX300,1,domestic_equity,위험자산,KRX,37457.0,150,37.0589
183710,RISE 주식혼합,7,mixed_bond,안전자산,KRX,74657.0,150,26.9409
474920,에셋플러스 차이나일등기업포커스10액티브,4,overseas_equity,위험자산,China,15695.0,150,-14.2225
422260,VITA MZ소비액티브,2,domestic_theme,위험자산,KRX,10023.0,150,-1.9109
482030,KoAct 반도체&2차전지핵심소재액티브,2,domestic_theme,위험자산,KRX,11966.0,149,26.2115
446700,RISE 배터리 리사이클링,2,domestic_theme,위험자산,KRX,11986.0,148,5.0678
266410,KODEX 필수소비재,2,domestic_theme,위험자산,KRX,9264.0,148,9.3673
0018Z0,RISE 미국양자컴퓨팅,4,overseas_equity,위험자산,USA,14955.0,148,-14.8746
281990,RISE 중소형고배당,2,domestic_theme,위험자산,KRX,18506.0,147,13.9514
0094X0,1Q 샤오미밸류체인액티브,4,overseas_equity,위험자산,Other_Overseas,9584.0,147,-4.1515
280320,ACE 미국IT인터넷(합성 H),4,overseas_equity,위험자산,USA,18328.0,146,-12.7298
432840,HANARO 미국S&P500,4,overseas_equity,위험자산,USA,18339.0,146,-3.6024
381560,HANARO Fn전기&수소차,2,domestic_theme,위험자산,KRX,13180.0,145,29.0435
0013P0,RISE 미국은행TOP10,4,overseas_equity,위험자산,USA,11262.0,145,-11.6943
371870,ACE 차이나항셍테크,4,overseas_equity,위험자산,China,7672.0,144,-13.0674
227830,PLUS 코스피,1,domestic_equity,위험자산,KRX,57620.0,144,31.9713
487950,KODEX 대만테크고배당다우존스,4,overseas_equity,위험자산,USA,10830.0,144,10.0681
0000H0,KODEX 인도Nifty미드캡100,2,domestic_theme,위험자산,KRX,9910.0,143,-14.8316
413930,WON AI ESG액티브,2,domestic_theme,위험자산,KRX,21803.0,142,34.2975
469160,ACE 일본반도체,4,overseas_equity,위험자산,Japan,20558.0,142,20.8212
494180,TIME 글로벌소비트렌드액티브,4,overseas_equity,위험자산,Global,13581.0,141,-1.8421
404120,TIME K신재생에너지액티브,2,domestic_theme,위험자산,KRX,23563.0,140,36.6862
0164G0,RISE 차이나AI반도체TOP4Plus,4,overseas_equity,위험자산,China,9729.0,140,
472720,TRUSTON 주주가치액티브,1,domestic_equity,위험자산,KRX,23300.0,139,25.6285
140580,RISE 우량업종대표주,2,domestic_theme,위험자산,KRX,23194.0,139,24.876
417450,RISE 글로벌수소경제,4,overseas_equity,위험자산,Global,13629.0,138,15.955
354240,RISE 미국고정배당우선증권,7,mixed_bond,안전자산,KRX,11640.0,138,0.7516
0105D0,SOL 한국AI소프트웨어,2,domestic_theme,위험자산,KRX,9858.0,138,-5.7226
419420,KODEX 미국클린에너지나스닥,4,overseas_equity,위험자산,USA,9167.0,137,-0.4955
0113G0,KoAct 미국바이오헬스케어액티브,4,overseas_equity,위험자산,USA,9872.0,137,-9.4713
228820,TIGER KTOP30,1,domestic_equity,위험자산,KRX,15082.0,136,30.3285
457700,KODEX 53-09 국고채액티브,6,bond_money_market,안전자산,KRX,10305.0,136,-7.1108
464610,SOL 의료기기소부장Fn,2,domestic_theme,위험자산,KRX,9862.0,134,-4.2428
244620,KODEX 모멘텀Plus,2,domestic_theme,위험자산,KRX,19338.0,134,27.1036
484890,SOL 머니마켓액티브,6,bond_money_market,안전자산,KRX,51924.0,133,0.6356
453660,KODEX 미국S&P500경기소비재,4,overseas_equity,위험자산,USA,17779.0,132,-10.6433
451600,PLUS 국고채30년액티브,6,bond_money_market,안전자산,KRX,96291.0,132,-7.6037
269370,TIGER S&P글로벌인프라(합성),4,overseas_equity,위험자산,USA,18767.0,132,8.4029
332610,PLUS 미국단기회사채(AAA~A),6,bond_money_market,안전자산,KRX,136355.0,131,2.6186
435040,ACE 글로벌브랜드TOP10,4,overseas_equity,위험자산,Global,18752.0,131,-8.3985
137610,TIGER 농산물선물Enhanced(H),5,commodity,위험자산,KRX,5421.0,131,7.7311
428560,KODEX 미국ETF산업Top10 Indxx,4,overseas_equity,위험자산,USA,16390.0,130,-5.3475
0127V0,KIWOOM 미국S&P500 TOP10&배당다우비중전환,4,overseas_equity,위험자산,USA,9950.0,129,-3.7241
0133E0,TIGER 차이나증권,4,overseas_equity,위험자산,China,8661.0,129,
234310,RISE V&S셀렉트밸류,2,domestic_theme,위험자산,KRX,25814.0,129,26.6666
416090,ACE 중국과창판STAR50,4,overseas_equity,위험자산,China,10839.0,128,-2.7727
0021C0,ACE 장기자산배분액티브,7,mixed_bond,안전자산,KRX,12797.0,128,-1.439
131890,ACE 삼성그룹동일가중,2,domestic_theme,위험자산,KRX,31954.0,128,15.2854
485810,TIME 글로벌바이오액티브,4,overseas_equity,위험자산,Global,10202.0,127,-8.4537
140710,KODEX 운송,2,domestic_theme,위험자산,KRX,6659.0,126,9.8388
117690,TIGER 차이나항셍30,4,overseas_equity,위험자산,China,21334.0,126,-7.6036
496130,TRUSTON 코리아밸류업액티브,1,domestic_equity,위험자산,KRX,21088.0,126,30.3567
452440,VITA 밸류알파액티브,2,domestic_theme,위험자산,KRX,18085.0,126,7.6249
0127T0,KIWOOM 미국S&P500&배당다우존스비중전환,4,overseas_equity,위험자산,USA,10383.0,125,0.2953
463690,KODEX 미국S&P500커뮤니케이션,4,overseas_equity,위험자산,USA,19357.0,125,-2.1982
404650,SOL KRX기후변화솔루션,2,domestic_theme,위험자산,KRX,21015.0,125,30.01
465670,TIGER 미국캐시카우100,4,overseas_equity,위험자산,USA,14646.0,124,-2.6519
395760,PLUS ESG성장주액티브,2,domestic_theme,위험자산,KRX,17816.0,124,30.8995
385710,TIME K이노베이션액티브,2,domestic_theme,위험자산,KRX,12178.0,122,17.5939
453060,HANARO KOFR금리액티브(합성),6,bond_money_market,안전자산,KRX,110133.0,121,0.6167
114460,ACE 국고채3년,6,bond_money_market,안전자산,KRX,100809.0,121,-0.9583
373490,KODEX 코리아혁신성장액티브,2,domestic_theme,위험자산,KRX,24146.0,120,32.8611
253280,RISE 헬스케어,2,domestic_theme,위험자산,KRX,18059.0,118,5.5738
0087F0,ACE 차이나AI빅테크TOP2+액티브,4,overseas_equity,위험자산,China,10721.0,117,-5.8593
280920,PLUS 주도업종,2,domestic_theme,위험자산,KRX,20990.0,116,24.5576
251590,PLUS 고배당저변동50,2,domestic_theme,위험자산,KRX,17979.0,116,8.0483
279540,KODEX 최소변동성,2,domestic_theme,위험자산,KRX,19391.0,115,25.4599
456250,KODEX 유럽명품TOP10 STOXX,4,overseas_equity,위험자산,Europe,9064.0,114,-21.6692
310080,RISE 중국MSCI China(H),4,overseas_equity,위험자산,China,9643.0,114,-10.9542
285690,FOCUS ESG리더스,2,domestic_theme,위험자산,KRX,19027.0,114,18.5958
0093B0,RISE 엔비디아고정테크100,4,overseas_equity,위험자산,Other_Overseas,10967.0,114,-6.4347
105010,TIGER 라틴35,4,overseas_equity,위험자산,Other_Overseas,6719.0,114,14.469
395150,KODEX 웹툰&드라마,2,domestic_theme,위험자산,KRX,2587.0,113,-16.2829
430500,KIWOOM 물가채KIS,7,mixed_bond,안전자산,KRX,113289.0,113,-0.6213
379790,RISE 유로스탁스50(H),4,overseas_equity,위험자산,Other_Overseas,15159.0,113,-5.1248
0138D0,RISE 동학개미,2,domestic_theme,위험자산,KRX,13832.0,111,32.0939
215620,HK S&P코리아로우볼,2,domestic_theme,위험자산,KRX,17852.0,111,5.5672
451150,에셋플러스 글로벌영에이지액티브,4,overseas_equity,위험자산,Global,17793.0,110,-13.3317
269530,PLUS S&P글로벌인프라,4,overseas_equity,위험자산,USA,21853.0,110,10.2814
487910,ACE 인도컨슈머파워액티브,4,overseas_equity,위험자산,India,8412.0,109,-13.8818
449680,TIGER 한중전기차(합성),7,mixed_bond,안전자산,KRX,12898.0,109,13.3248
0047N0,PLUS 차이나AI테크TOP10,4,overseas_equity,위험자산,USA,10908.0,108,-6.9568
460270,KIWOOM 미국달러SOFR금리액티브(합성),6,bond_money_market,안전자산,KRX,13354.0,108,3.0464
0008E0,ACE 미국중심중소형제조업,4,overseas_equity,위험자산,USA,12731.0,108,4.2426
0120J0,BNK 카카오그룹포커스,2,domestic_theme,위험자산,KRX,9756.0,107,-4.9053
326230,RISE 내수주플러스,2,domestic_theme,위험자산,KRX,11927.0,107,9.138
480460,WON 한국부동산TOP3플러스,7,mixed_bond,안전자산,KRX,10476.0,105,5.4783
395280,HANARO Fn K-게임,2,domestic_theme,위험자산,KRX,3763.0,103,-1.1985
237440,TIGER 경기방어채권혼합,7,mixed_bond,안전자산,KRX,10261.0,102,1.1318
399580,RISE 글로벌클린에너지,4,overseas_equity,위험자산,Global,10172.0,102,12.6516
0004G0,1Q 미국배당TOP30,4,overseas_equity,위험자산,USA,9214.0,101,0.8638
494340,ACE 글로벌AI맞춤형반도체,4,overseas_equity,위험자산,Global,13557.0,101,3.3181
0102X0,ACE 유럽방산TOP10,4,overseas_equity,위험자산,Europe,10618.0,101,14.7104
411860,KIWOOM 독일DAX,4,overseas_equity,위험자산,Other_Overseas,16632.0,100,-9.4319
341850,TIGER 리츠부동산인프라채권,7,mixed_bond,안전자산,KRX,4983.0,99,3.5307
0127R0,RISE 미국AI클라우드인프라,4,overseas_equity,위험자산,USA,11772.0,99,4.7361
466810,BNK 2차전지양극재,2,domestic_theme,위험자산,KRX,6854.0,99,4.7697
0036Z0,RISE 미국천연가스밸류체인,4,overseas_equity,위험자산,USA,13820.0,97,33.4823
266390,KODEX 경기소비재,2,domestic_theme,위험자산,KRX,10817.0,97,0.3829
489860,KIWOOM 글로벌전력GRID인프라,4,overseas_equity,위험자산,Global,14637.0,96,6.751
0082F0,HANARO 유럽방산,4,overseas_equity,위험자산,Europe,11149.0,95,4.8847
181480,ACE 미국부동산리츠(합성 H),7,mixed_bond,안전자산,KRX,79010.0,94,0.22
0002C0,에셋플러스 인도일등기업포커스20액티브,4,overseas_equity,위험자산,India,8672.0,93,-20.9945
435550,KIWOOM TDF2050액티브,7,mixed_bond,안전자산,KRX,16906.0,93,-0.2377
429740,PLUS K리츠,7,mixed_bond,안전자산,KRX,7102.0,92,1.9246
375270,RISE 글로벌데이터센터리츠(합성),7,mixed_bond,안전자산,KRX,14200.0,92,8.7921
380340,ACE 코리아AI테크핵심산업,2,domestic_theme,위험자산,KRX,18310.0,91,17.5369
140570,RISE 수출주,2,domestic_theme,위험자산,KRX,22378.0,89,20.0165
270800,RISE KQ고배당,2,domestic_theme,위험자산,KRX,16093.0,88,16.388
483020,KIWOOM 의료AI,2,domestic_theme,위험자산,KRX,13517.0,87,-2.091
497510,ACE 글로벌빅파마,4,overseas_equity,위험자산,Global,12354.0,86,-0.4
